operator,conquest_epoch
Divide,2410.0
Modulo,4283.0
Add,2204.0
Subtract,3516.0
Multiply,5326.0
Divide,2381.0
Modulo,4682.0
Add,3228.0
Subtract,2568.0
Multiply,5993.0
Divide,2483.0
Modulo,4635.0
Add,3018.0
Subtract,2725.0
Multiply,5584.0
Divide,2402.0
Modulo,5023.0
Add,2508.0
Subtract,2732.0
Multiply,5665.0
Divide,2299.0
Modulo,4355.0
Add,3239.0
Subtract,2472.0
Multiply,5536.0
Divide,2429.0
Modulo,4744.0
Add,2708.0
Subtract,2237.0
Multiply,5563.0
Divide,2582.0
Modulo,4612.0
Add,2368.0
Subtract,2647.0
Multiply,5785.0
Divide,2245.0
Modulo,4856.0
Add,2393.0
Subtract,3007.0
Multiply,5813.0
Divide,2349.0
Modulo,4565.0
Add,2664.0
Subtract,2652.0
Multiply,5683.0
Divide,2515.0
Modulo,5062.0
Add,2613.0
Subtract,2840.0
Multiply,5591.0
Divide,2489.0
Modulo,4862.0
Add,2405.0
Subtract,3195.0
Multiply,5462.0
Divide,2237.0
Modulo,4507.0
Add,2635.0
Subtract,2809.0
Multiply,6216.0
Divide,2356.0
Modulo,4738.0
Add,2294.0
Subtract,3122.0
Multiply,6214.0
Divide,2410.0
Modulo,5269.0
Add,2693.0
Subtract,3003.0
Multiply,5826.0
Divide,2249.0
Modulo,4666.0
Add,2529.0
Subtract,2735.0
Multiply,6169.0
Divide,2272.0
Modulo,4568.0
Add,2447.0
Subtract,3147.0
Multiply,5797.0
Divide,2534.0
Modulo,4660.0
Add,2614.0
Subtract,3254.0
Multiply,5905.0
Divide,2182.0
Modulo,4719.0
Add,2698.0
Subtract,2373.0
Multiply,5205.0
Divide,2206.0
Modulo,5164.0
Add,2256.0
Subtract,2658.0
Multiply,5704.0
Divide,2421.0
Modulo,4752.0
Add,2658.0
Subtract,2944.0
Multiply,5942.0
Divide,2550.0
Modulo,4524.0
Add,2572.0
Subtract,2871.0
Multiply,5825.0
Divide,2451.0
Modulo,4660.0
Add,2565.0
Subtract,3221.0
Multiply,6196.0
Divide,2355.0
Modulo,4819.0
Add,2428.0
Subtract,2409.0
Multiply,5700.0
Divide,2382.0
Modulo,4690.0
Add,2102.0
Subtract,3159.0
Multiply,5845.0
Divide,2442.0
Modulo,4815.0
Add,2307.0
Subtract,2703.0
Multiply,5935.0
Divide,2389.0
Modulo,4949.0
Add,2696.0
Subtract,3223.0
Multiply,5498.0
Divide,2210.0
Modulo,4496.0
Add,2490.0
Subtract,2819.0
Multiply,5880.0
Divide,2482.0
Modulo,4353.0
Add,2444.0
Subtract,2659.0
Multiply,6226.0
Divide,2322.0
Modulo,4398.0
Add,2608.0
Subtract,2795.0
Multiply,6048.0
Divide,2449.0
Modulo,4995.0
Add,2787.0
Subtract,2373.0
Multiply,5995.0
Divide,2324.0
Modulo,5127.0
Add,2181.0
Subtract,2900.0
Multiply,6226.0
Divide,2258.0
Modulo,4640.0
Add,2507.0
Subtract,2761.0
Multiply,6345.0
Divide,2300.0
Modulo,4685.0
Add,2956.0
Subtract,2974.0
Multiply,6216.0
Divide,2339.0
Modulo,5072.0
Add,2212.0
Subtract,2895.0
Multiply,6043.0
Divide,2417.0
Modulo,4477.0
Add,2898.0
Subtract,2322.0
Multiply,5589.0
Divide,2360.0
Modulo,4701.0
Add,2572.0
Subtract,2971.0
Multiply,5608.0
Divide,2387.0
Modulo,5270.0
Add,2414.0
Subtract,2569.0
Multiply,5864.0
Divide,2320.0
Modulo,5020.0
Add,2653.0
Subtract,2848.0
Multiply,6199.0
Divide,2471.0
Modulo,4268.0
Add,2750.0
Subtract,2687.0
Multiply,5652.0
Divide,2211.0
Modulo,4592.0
Add,2644.0
Subtract,2827.0
Multiply,5880.0
Divide,2359.0
Modulo,4853.0
Add,3395.0
Subtract,2783.0
Multiply,5551.0
Divide,2385.0
Modulo,4813.0
Add,2600.0
Subtract,3030.0
Multiply,6124.0
Divide,2441.0
Modulo,4937.0
Add,2484.0
Subtract,2813.0
Multiply,6003.0
Divide,2336.0
Modulo,4418.0
Add,3499.0
Subtract,2601.0
Multiply,6231.0
Divide,2494.0
Modulo,4693.0
Add,2887.0
Subtract,2718.0
Multiply,6000.0
Divide,2361.0
Modulo,4469.0
Add,2971.0
Subtract,2731.0
Multiply,6010.0
Divide,2518.0
Modulo,4511.0
Add,2431.0
Subtract,2710.0
Multiply,5828.0
Divide,2401.0
Modulo,5230.0
Add,2409.0
Subtract,2831.0
Multiply,6386.0
Divide,2424.0
Modulo,5160.0
Add,2192.0
Subtract,2620.0
Multiply,5664.0
Divide,2325.0
Modulo,5823.0
Add,2214.0
Subtract,2590.0
Multiply,5644.0
Divide,2591.0
Modulo,5081.0
Add,2394.0
Subtract,2521.0
Multiply,5984.0
Divide,2348.0
Modulo,4937.0
Add,2864.0
Subtract,3366.0
Multiply,5685.0
Divide,2526.0
Modulo,4974.0
Add,2481.0
Subtract,2629.0
Multiply,6331.0
Divide,2270.0
Modulo,5076.0
Add,2927.0
Subtract,2718.0
Multiply,5371.0
Divide,2350.0
Modulo,4408.0
Add,2784.0
Subtract,2487.0
Multiply,6040.0
Divide,2346.0
Modulo,5531.0
Add,2933.0
Subtract,2514.0
Multiply,5886.0
Divide,2440.0
Modulo,4699.0
Add,2458.0
Subtract,2610.0
Multiply,6074.0
Divide,2292.0
Modulo,4701.0
Add,2370.0
Subtract,2112.0
Multiply,6287.0
Divide,2200.0
Modulo,4728.0
Add,2399.0
Subtract,3254.0
Multiply,5630.0
Divide,2341.0
Modulo,5011.0
Add,2476.0
Subtract,2750.0
Multiply,7072.0
Divide,2328.0
Modulo,5025.0
Add,2469.0
Subtract,2366.0
Multiply,6431.0
Divide,2433.0
Modulo,5054.0
Add,2687.0
Subtract,3100.0
Multiply,6209.0
Divide,2374.0
Modulo,4693.0
Add,2430.0
Subtract,2377.0
Multiply,5997.0
Divide,2360.0
Modulo,4866.0
Add,2562.0
Subtract,2915.0
Multiply,5992.0
Divide,2338.0
Modulo,4672.0
Add,2821.0
Subtract,2861.0
Multiply,6000.0
Divide,2444.0
Modulo,4673.0
Add,3040.0
Subtract,2764.0
Multiply,5910.0
Divide,2482.0
Modulo,5062.0
Add,3489.0
Subtract,2329.0
Multiply,5780.0
Divide,2575.0
Modulo,5895.0
Add,2565.0
Subtract,2954.0
Multiply,5762.0
Divide,2297.0
Modulo,4315.0
Add,2621.0
Subtract,2256.0
Multiply,6401.0
Divide,2343.0
Modulo,5006.0
Add,2283.0
Subtract,2850.0
Multiply,5953.0
Divide,2427.0
Modulo,4476.0
Add,2789.0
Subtract,2670.0
Multiply,5780.0
Divide,2375.0
Modulo,5017.0
Add,2499.0
Subtract,2674.0
Multiply,5512.0
Divide,2374.0
Modulo,4724.0
Add,2472.0
Subtract,2953.0
Multiply,6063.0
Divide,2417.0
Modulo,4847.0
Add,2931.0
Subtract,2437.0
Multiply,5830.0
Divide,2442.0
Modulo,4489.0
Add,2369.0
Subtract,2603.0
Multiply,5662.0
Divide,2406.0
Modulo,5144.0
Add,2508.0
Subtract,2728.0
Multiply,5865.0
Divide,2303.0
Modulo,5013.0
Add,2121.0
Subtract,3191.0
Multiply,6454.0
Divide,2459.0
Modulo,5036.0
Add,2427.0
Subtract,2641.0
Multiply,5986.0
Divide,2411.0
Modulo,4948.0
Add,2223.0
Subtract,3314.0
Multiply,6235.0
Divide,2505.0
Modulo,4821.0
Add,2654.0
Subtract,2582.0
Multiply,5573.0
Divide,2267.0
Modulo,4676.0
Add,2563.0
Subtract,3426.0
Multiply,5585.0
Divide,2317.0
Modulo,5047.0
Add,2646.0
Subtract,2797.0
Multiply,6162.0
Divide,2419.0
Modulo,4809.0
Add,2798.0
Subtract,2520.0
Multiply,5431.0
Divide,2449.0
Modulo,4954.0
Add,2724.0
Subtract,2970.0
Multiply,6554.0
Divide,2361.0
Modulo,4801.0
Add,2307.0
Subtract,3305.0
Multiply,5581.0
Divide,2459.0
Modulo,5071.0
Add,2652.0
Subtract,3527.0
Multiply,6105.0
Divide,2585.0
Modulo,4594.0
Add,2366.0
Subtract,3178.0
Multiply,5909.0
Divide,2385.0
Modulo,4509.0
Add,2358.0
Subtract,2511.0
Multiply,5801.0
Divide,2308.0
Modulo,5003.0
Add,2441.0
Subtract,2735.0
Multiply,5667.0
Divide,2383.0
Modulo,4822.0
Add,2172.0
Subtract,2834.0
Multiply,5831.0
Divide,2426.0
Modulo,4753.0
Add,2225.0
Subtract,2665.0
Multiply,5986.0
Divide,2287.0
Modulo,5375.0
Add,2824.0
Subtract,2744.0
Multiply,5933.0
Divide,2437.0
Modulo,4718.0
Add,2192.0
Subtract,2502.0
Multiply,5868.0
Divide,2397.0
Modulo,4968.0
Add,2641.0
Subtract,2971.0
Multiply,6546.0
Divide,2280.0
Modulo,4548.0
Add,3060.0
Subtract,2887.0
Multiply,5808.0
Divide,2346.0
Modulo,5124.0
Add,2847.0
Subtract,2797.0
Multiply,6682.0
Divide,2553.0
Modulo,4637.0
Add,2335.0
Subtract,2614.0
Multiply,5521.0
Divide,2271.0
Modulo,4299.0
Add,3320.0
Subtract,2451.0
Multiply,5804.0
Divide,2514.0
Modulo,4419.0
Add,2744.0
Subtract,2704.0
Multiply,6148.0
Divide,2424.0
Modulo,4855.0
Add,2289.0
Subtract,3218.0
Multiply,6085.0
Divide,2352.0
Modulo,4547.0
Add,2491.0
Subtract,2711.0
Multiply,6049.0
Divide,2409.0
Modulo,4843.0
Add,2921.0
Subtract,2704.0
Multiply,5900.0
Divide,2409.0
Modulo,4591.0
Add,2416.0
Subtract,2497.0
Multiply,6014.0
Divide,2421.0
Modulo,4996.0
Add,2738.0
Subtract,2846.0
Multiply,5394.0
Divide,2302.0
Modulo,4730.0
Add,2985.0
Subtract,2605.0
Multiply,5969.0
Divide,2537.0
Modulo,4545.0
Add,2254.0
Subtract,3069.0
Multiply,5518.0
Divide,2421.0
Modulo,4585.0
Add,2854.0
Subtract,3309.0
Multiply,5781.0
Divide,2403.0
Modulo,4729.0
Add,2270.0
Subtract,2909.0
Multiply,6219.0
Divide,2491.0
Modulo,4810.0
Add,2347.0
Subtract,2492.0
Multiply,5826.0
Divide,2413.0
Modulo,4675.0
Add,2331.0
Subtract,2699.0
Multiply,5593.0
Divide,2294.0
Modulo,4721.0
Add,2312.0
Subtract,2840.0
Multiply,5599.0
Divide,2500.0
Modulo,4466.0
Add,2716.0
Subtract,3294.0
Multiply,5855.0
Divide,2357.0
Modulo,5016.0
Add,2237.0
Subtract,2720.0
Multiply,5738.0
Divide,2502.0
Modulo,4615.0
Add,2915.0
Subtract,2489.0
Multiply,5955.0
Divide,2462.0
Modulo,5557.0
Add,2436.0
Subtract,2770.0
Multiply,6114.0
Divide,2357.0
Modulo,5022.0
Add,2388.0
Subtract,2835.0
Multiply,6015.0
Divide,2313.0
Modulo,4733.0
Add,2799.0
Subtract,2927.0
Multiply,6048.0
Divide,2214.0
Modulo,5119.0
Add,2571.0
Subtract,2752.0
Multiply,6007.0
Divide,2337.0
Modulo,4768.0
Add,2261.0
Subtract,2674.0
Multiply,5484.0
Divide,2301.0
Modulo,4489.0
Add,2221.0
Subtract,2627.0
Multiply,5775.0
Divide,2423.0
Modulo,4782.0
Add,2625.0
Subtract,2801.0
Multiply,6079.0
Divide,2310.0
Modulo,4841.0
Add,2412.0
Subtract,2460.0
Multiply,5526.0
Divide,2498.0
Modulo,5257.0
Add,2336.0
Subtract,2667.0
Multiply,6145.0
Divide,2455.0
Modulo,4943.0
Add,2454.0
Subtract,3054.0
Multiply,6066.0
Divide,2203.0
Modulo,5211.0
Add,2921.0
Subtract,3114.0
Multiply,6073.0
Divide,2447.0
Modulo,5027.0
Add,2395.0
Subtract,2750.0
Multiply,5666.0
Divide,2337.0
Modulo,4669.0
Add,3217.0
Subtract,3112.0
Multiply,5940.0
Divide,2331.0
Modulo,4749.0
Add,2531.0
Subtract,2420.0
Multiply,6362.0
Divide,2328.0
Modulo,5492.0
Add,2403.0
Subtract,3169.0
Multiply,5945.0
Divide,2360.0
Modulo,4375.0
Add,2434.0
Subtract,2879.0
Multiply,5469.0
Divide,2363.0
Modulo,4817.0
Add,2205.0
Subtract,2973.0
Multiply,6551.0
Divide,2468.0
Modulo,4326.0
Add,2442.0
Subtract,2662.0
Multiply,5712.0
Divide,2356.0
Modulo,4765.0
Add,2534.0
Subtract,3030.0
Multiply,5737.0
Divide,2440.0
Modulo,4719.0
Add,2313.0
Subtract,2496.0
Multiply,6305.0
Divide,2391.0
Modulo,4452.0
Add,2697.0
Subtract,3020.0
Multiply,5828.0
Divide,2600.0
Modulo,4693.0
Add,2592.0
Subtract,2413.0
Multiply,5567.0
Divide,2405.0
Modulo,4945.0
Add,2827.0
Subtract,2835.0
Multiply,5854.0
Divide,2495.0
Modulo,5422.0
Add,2505.0
Subtract,2690.0
Multiply,6152.0
Divide,2194.0
Modulo,4463.0
Add,2328.0
Subtract,3178.0
Multiply,5922.0
Divide,2586.0
Modulo,4956.0
Add,2264.0
Subtract,2561.0
Multiply,5843.0
Divide,2452.0
Modulo,4504.0
Add,2815.0
Subtract,3120.0
Multiply,5737.0
Divide,2311.0
Modulo,4605.0
Add,2815.0
Subtract,3202.0
Multiply,5311.0
Divide,2396.0
Modulo,4420.0
Add,3312.0
Subtract,2634.0
Multiply,6173.0
Divide,2305.0
Modulo,4982.0
Add,2446.0
Subtract,2924.0
Multiply,5977.0
Divide,2609.0
Modulo,4991.0
Add,2483.0
Subtract,2580.0
Multiply,6198.0
Divide,2434.0
Modulo,4444.0
Add,2715.0
Subtract,2759.0
Multiply,5814.0
Divide,2402.0
Modulo,5061.0
Add,2450.0
Subtract,2764.0
Multiply,6354.0
Divide,2382.0
Modulo,4539.0
Add,2628.0
Subtract,3149.0
Multiply,5651.0
Divide,2363.0
Modulo,5052.0
Add,2664.0
Subtract,3308.0
Multiply,6610.0
Divide,2280.0
Modulo,4729.0
Add,2332.0
Subtract,2519.0
Multiply,5955.0
Divide,2529.0
Modulo,5037.0
Add,2504.0
Subtract,2497.0
Multiply,5659.0
Divide,2279.0
Modulo,4676.0
Add,2157.0
Subtract,2827.0
Multiply,6819.0
Divide,2482.0
Modulo,5138.0
Add,2828.0
Subtract,2756.0
Multiply,5626.0
Divide,2510.0
Modulo,4643.0
Add,2686.0
Subtract,2977.0
Multiply,5916.0
Divide,2319.0
Modulo,4515.0
Add,2336.0
Subtract,2493.0
Multiply,6051.0
Divide,2449.0
Modulo,5257.0
Add,2379.0
Subtract,3193.0
Multiply,5930.0
Divide,2339.0
Modulo,4673.0
Add,2518.0
Subtract,2947.0
Multiply,6218.0
Divide,2547.0
Modulo,4598.0
Add,2149.0
Subtract,2702.0
Multiply,5943.0
Divide,2591.0
Modulo,4858.0
Add,2390.0
Subtract,2390.0
Multiply,5366.0
Divide,2407.0
Modulo,5050.0
Add,2163.0
Subtract,2473.0
Multiply,6059.0
Divide,2596.0
Modulo,4660.0
Add,2102.0
Subtract,2798.0
Multiply,5607.0
Divide,2424.0
Modulo,4433.0
Add,2791.0
Subtract,2946.0
Multiply,5733.0
Divide,2258.0
Modulo,5261.0
Add,2242.0
Subtract,2771.0
Multiply,5953.0
Divide,2475.0
Modulo,4578.0
Add,3027.0
Subtract,2928.0
Multiply,6540.0
Divide,2336.0
Modulo,4580.0
Add,2455.0
Subtract,2519.0
Multiply,5849.0
Divide,2504.0
Modulo,5021.0
Add,2657.0
Subtract,3064.0
Multiply,5589.0
Divide,2380.0
Modulo,4749.0
Add,2208.0
Subtract,2938.0
Multiply,5960.0
Divide,2277.0
Modulo,4571.0
Add,2968.0
Subtract,2568.0
Multiply,5173.0
Divide,2270.0
Modulo,5152.0
Add,2725.0
Subtract,2576.0
Multiply,5455.0
Divide,2478.0
Modulo,5087.0
Add,2504.0
Subtract,2376.0
Multiply,5805.0
Divide,2371.0
Modulo,4601.0
Add,2185.0
Subtract,2789.0
Multiply,5977.0
Divide,2357.0
Modulo,4839.0
Add,2654.0
Subtract,2490.0
Multiply,5397.0
Divide,2315.0
Modulo,4959.0
Add,3091.0
Subtract,2675.0
Multiply,5494.0
Divide,2483.0
Modulo,5139.0
Add,2699.0
Subtract,3050.0
Multiply,6083.0
Divide,2515.0
Modulo,4706.0
Add,2221.0
Subtract,2501.0
Multiply,5865.0
Divide,2530.0
Modulo,5522.0
Add,2057.0
Subtract,2613.0
Multiply,6037.0
Divide,2383.0
Modulo,5264.0
Add,2973.0
Subtract,2948.0
Multiply,6458.0
Divide,2498.0
Modulo,4627.0
Add,2546.0
Subtract,2833.0
Multiply,6260.0
Divide,2297.0
Modulo,5432.0
Add,2869.0
Subtract,3050.0
Multiply,5828.0
Divide,2392.0
Modulo,5008.0
Add,2271.0
Subtract,2674.0
Multiply,5512.0
Divide,2412.0
Modulo,5250.0
Add,2600.0
Subtract,2780.0
Multiply,6371.0
Divide,2541.0
Modulo,4567.0
Add,2674.0
Subtract,3030.0
Multiply,5754.0
Divide,2447.0
Modulo,5053.0
Add,3215.0
Subtract,2602.0
Multiply,5864.0
Divide,2410.0
Modulo,4690.0
Add,2672.0
Subtract,2649.0
Multiply,5959.0
Divide,2429.0
Modulo,4522.0
Add,2732.0
Subtract,2619.0
Multiply,5815.0
Divide,2347.0
Modulo,5046.0
Add,2425.0
Subtract,2447.0
Multiply,5911.0
Divide,2318.0
Modulo,5055.0
Add,2900.0
Subtract,3219.0
Multiply,5341.0
Divide,2355.0
Modulo,5063.0
Add,2784.0
Subtract,2551.0
Multiply,5680.0
Divide,2260.0
Modulo,4857.0
Add,2259.0
Subtract,3049.0
Multiply,5995.0
Divide,2447.0
Modulo,4811.0
Add,2738.0
Subtract,3057.0
Multiply,5783.0
Divide,2474.0
Modulo,4643.0
Add,2724.0
Subtract,2586.0
Multiply,5312.0
Divide,2315.0
Modulo,5729.0
Add,2537.0
Subtract,2791.0
Multiply,5943.0
Divide,2533.0
Modulo,4980.0
Add,2946.0
Subtract,2850.0
Multiply,5969.0
Divide,2373.0
Modulo,4557.0
Add,2727.0
Subtract,2849.0
Multiply,5422.0
Divide,2408.0
Modulo,4715.0
Add,2618.0
Subtract,2284.0
Multiply,5169.0
Divide,2516.0
Modulo,4875.0
Add,2432.0
Subtract,3102.0
Multiply,5847.0
Divide,2415.0
Modulo,4409.0
Add,3080.0
Subtract,2429.0
Multiply,5676.0
Divide,2205.0
Modulo,4591.0
Add,2379.0
Subtract,2534.0
Multiply,5697.0
Divide,2442.0
Modulo,4478.0
Add,3347.0
Subtract,2756.0
Multiply,5948.0
Divide,2456.0
Modulo,4846.0
Add,2257.0
Subtract,2675.0
Multiply,6248.0
Divide,2263.0
Modulo,4760.0
Add,2488.0
Subtract,2678.0
Multiply,6252.0
Divide,2555.0
Modulo,5261.0
Add,2466.0
Subtract,3221.0
Multiply,5509.0
Divide,2361.0
Modulo,4841.0
Add,2322.0
Subtract,2858.0
Multiply,6295.0
Divide,2438.0
Modulo,4798.0
Add,2492.0
Subtract,2863.0
Multiply,6066.0
Divide,2480.0
Modulo,4777.0
Add,2491.0
Subtract,2387.0
Multiply,5900.0
Divide,2271.0
Modulo,4501.0
Add,2306.0
Subtract,2632.0
Multiply,5603.0
Divide,2418.0
Modulo,4360.0
Add,2421.0
Subtract,2640.0
Multiply,5356.0
Divide,2442.0
Modulo,5182.0
Add,2281.0
Subtract,2571.0
Multiply,6225.0
Divide,2365.0
Modulo,4881.0
Add,2679.0
Subtract,2722.0
Multiply,5835.0
Divide,2192.0
Modulo,4689.0
Add,2863.0
Subtract,2811.0
Multiply,6121.0
Divide,2358.0
Modulo,4678.0
Add,2052.0
Subtract,2844.0
Multiply,5955.0
Divide,2360.0
Modulo,4951.0
Add,2325.0
Subtract,2493.0
Multiply,6060.0
Divide,2323.0
Modulo,4668.0
Add,2811.0
Subtract,3151.0
Multiply,5595.0
Divide,2448.0
Modulo,4586.0
Add,2682.0
Subtract,2745.0
Multiply,6443.0
Divide,2293.0
Modulo,4451.0
Add,2421.0
Subtract,2991.0
Multiply,6481.0
Divide,2254.0
Modulo,4806.0
Add,3166.0
Subtract,2686.0
Multiply,5716.0
Divide,2514.0
Modulo,4665.0
Add,2240.0
Subtract,3346.0
Multiply,5608.0
Divide,2463.0
Modulo,4464.0
Add,2799.0
Subtract,2659.0
Multiply,5805.0
Divide,2316.0
Modulo,4638.0
Add,2627.0
Subtract,2536.0
Multiply,5740.0
Divide,2461.0
Modulo,5147.0
Add,2341.0
Subtract,3138.0
Multiply,5336.0
Divide,2290.0
Modulo,5145.0
Add,2838.0
Subtract,2476.0
Multiply,5897.0
Divide,2305.0
Modulo,4629.0
Add,2490.0
Subtract,2430.0
Multiply,5655.0
Divide,2377.0
Modulo,4679.0
Add,2735.0
Subtract,2407.0
Multiply,5590.0
Divide,2246.0
Modulo,5150.0
Add,2469.0
Subtract,2724.0
Multiply,5996.0
Divide,2473.0
Modulo,4556.0
Add,2815.0
Subtract,2488.0
Multiply,5343.0
Divide,2479.0
Modulo,4470.0
Add,2837.0
Subtract,2839.0
Multiply,5849.0
Divide,2280.0
Modulo,5186.0
Add,2473.0
Subtract,2646.0
Multiply,5694.0
Divide,2310.0
Modulo,4688.0
Add,2394.0
Subtract,2748.0
Multiply,5638.0
Divide,2489.0
Modulo,4577.0
Add,3081.0
Subtract,2923.0
Multiply,5818.0
Divide,2295.0
Modulo,4449.0
Add,2905.0
Subtract,3007.0
Multiply,6179.0
Divide,2375.0
Modulo,4216.0
Add,2486.0
Subtract,2959.0
Multiply,6493.0
Divide,2308.0
Modulo,4660.0
Add,2395.0
Subtract,3026.0
Multiply,5761.0
Divide,2334.0
Modulo,4967.0
Add,2177.0
Subtract,2733.0
Multiply,5879.0
Divide,2406.0
Modulo,4656.0
Add,3040.0
Subtract,2559.0
Multiply,5767.0
Divide,2313.0
Modulo,5294.0
Add,2512.0
Subtract,2911.0
Multiply,6112.0
Divide,2407.0
Modulo,4832.0
Add,2943.0
Subtract,2698.0
Multiply,6281.0
Divide,2299.0
Modulo,4783.0
Add,2452.0
Subtract,2604.0
Multiply,6109.0
Divide,2287.0
Modulo,5195.0
Add,2774.0
Subtract,2397.0
Multiply,6365.0
Divide,2638.0
Modulo,5152.0
Add,2443.0
Subtract,2550.0
Multiply,5524.0
Divide,2386.0
Modulo,5105.0
Add,2890.0
Subtract,2659.0
Multiply,5867.0
Divide,2356.0
Modulo,4582.0
Add,2736.0
Subtract,2673.0
Multiply,5738.0
Divide,2450.0
Modulo,5125.0
Add,2775.0
Subtract,2496.0
Multiply,6449.0
Divide,2390.0
Modulo,4937.0
Add,2556.0
Subtract,2538.0
Multiply,5736.0
Divide,2570.0
Modulo,4901.0
Add,2497.0
Subtract,2466.0
Multiply,6090.0
Divide,2337.0
Modulo,4686.0
Add,2408.0
Subtract,3131.0
Multiply,6037.0
Divide,2252.0
Modulo,4461.0
Add,2421.0
Subtract,3058.0
Multiply,5987.0
Divide,2484.0
Modulo,4723.0
Add,2366.0
Subtract,2666.0
Multiply,5522.0
Divide,2399.0
Modulo,4687.0
Add,2183.0
Subtract,2583.0
Multiply,5388.0
Divide,2521.0
Modulo,4458.0
Add,3644.0
Subtract,2880.0
Multiply,5192.0
Divide,2368.0
Modulo,5005.0
Add,2977.0
Subtract,2531.0
Multiply,5775.0
Divide,2236.0
Modulo,5141.0
Add,2858.0
Subtract,3061.0
Multiply,6173.0
Divide,2421.0
Modulo,5066.0
Add,2471.0
Subtract,3257.0
Multiply,5967.0
Divide,2492.0
Modulo,5026.0
Add,2694.0
Subtract,2625.0
Multiply,5792.0
Divide,2163.0
Modulo,4591.0
Add,2615.0
Subtract,2153.0
Multiply,5796.0
Divide,2469.0
Modulo,4354.0
Add,2343.0
Subtract,2781.0
Multiply,5782.0
Divide,2359.0
Modulo,4457.0
Add,2554.0
Subtract,3191.0
Multiply,5798.0
Divide,2368.0
Modulo,4430.0
Add,3018.0
Subtract,2722.0
Multiply,5639.0
Divide,2615.0
Modulo,4614.0
Add,2434.0
Subtract,2850.0
Multiply,5584.0
Divide,2610.0
Modulo,4714.0
Add,2647.0
Subtract,2964.0
Multiply,5454.0
Divide,2325.0
Modulo,4701.0
Add,3442.0
Subtract,2646.0
Multiply,5693.0
Divide,2372.0
Modulo,4636.0
Add,2854.0
Subtract,2592.0
Multiply,5910.0
Divide,2271.0
Modulo,4499.0
Add,2936.0
Subtract,3032.0
Multiply,5880.0
Divide,2320.0
Modulo,4804.0
Add,2423.0
Subtract,2836.0
Multiply,5913.0
Divide,2433.0
Modulo,4768.0
Add,2311.0
Subtract,3198.0
Multiply,6011.0
Divide,2556.0
Modulo,4953.0
Add,2326.0
Subtract,2738.0
Multiply,6366.0
Divide,2465.0
Modulo,4674.0
Add,2359.0
Subtract,2773.0
Multiply,5589.0
Divide,2179.0
Modulo,4503.0
Add,2345.0
Subtract,2366.0
Multiply,5862.0
Divide,2372.0
Modulo,4592.0
Add,2402.0
Subtract,2831.0
Multiply,6299.0
Divide,2426.0
Modulo,4604.0
Add,2795.0
Subtract,2788.0
Multiply,5376.0
Divide,2498.0
Modulo,5140.0
Add,2980.0
Subtract,2267.0
Multiply,5563.0
Divide,2591.0
Modulo,4898.0
Add,2412.0
Subtract,2804.0
Multiply,6501.0
Divide,2515.0
Modulo,4374.0
Add,2414.0
Subtract,3479.0
Multiply,6243.0
Divide,2371.0
Modulo,4664.0
Add,2806.0
Subtract,2643.0
Multiply,5828.0
Divide,2404.0
Modulo,5022.0
Add,2700.0
Subtract,2444.0
Multiply,6186.0
Divide,2261.0
Modulo,4832.0
Add,2764.0
Subtract,3258.0
Multiply,5385.0
Divide,2409.0
Modulo,4673.0
Add,2216.0
Subtract,2482.0
Multiply,5790.0
Divide,2356.0
Modulo,4914.0
Add,2415.0
Subtract,2899.0
Multiply,6512.0
Divide,2562.0
Modulo,4948.0
Add,2498.0
Subtract,3318.0
Multiply,6059.0
Divide,2203.0
Modulo,4716.0
Add,2621.0
Subtract,3404.0
Multiply,5711.0
Divide,2294.0
Modulo,4765.0
Add,2977.0
Subtract,3177.0
Multiply,5868.0
Divide,2554.0
Modulo,4580.0
Add,2586.0
Subtract,2494.0
Multiply,5861.0
Divide,2233.0
Modulo,5272.0
Add,2311.0
Subtract,2380.0
Multiply,5679.0
Divide,2425.0
Modulo,5106.0
Add,2821.0
Subtract,2702.0
Multiply,5299.0
Divide,2302.0
Modulo,4915.0
Add,2913.0
Subtract,2777.0
Multiply,6178.0
Divide,2494.0
Modulo,5499.0
Add,2356.0
Subtract,2703.0
Multiply,5727.0
Divide,2305.0
Modulo,4437.0
Add,2717.0
Subtract,2654.0
Multiply,6424.0
Divide,2653.0
Modulo,5112.0
Add,2190.0
Subtract,3089.0
Multiply,5663.0
Divide,2398.0
Modulo,4885.0
Add,2521.0
Subtract,2575.0
Multiply,5997.0
Divide,2374.0
Modulo,4650.0
Add,2362.0
Subtract,2539.0
Multiply,6324.0
Divide,2467.0
Modulo,4535.0
Add,2367.0
Subtract,3200.0
Multiply,5903.0
Divide,2259.0
Modulo,4957.0
Add,2734.0
Subtract,2234.0
Multiply,6038.0
Divide,2372.0
Modulo,4612.0
Add,2396.0
Subtract,2880.0
Multiply,5619.0
Divide,2316.0
Modulo,5269.0
Add,2298.0
Subtract,2619.0
Multiply,6005.0
Divide,2291.0
Modulo,5458.0
Add,2478.0
Subtract,2366.0
Multiply,5946.0
Divide,2388.0
Modulo,4473.0
Add,3091.0
Subtract,2507.0
Multiply,5842.0
Divide,2438.0
Modulo,5373.0
Add,2676.0
Subtract,3131.0
Multiply,5847.0
Divide,2585.0
Modulo,4874.0
Add,2427.0
Subtract,3061.0
Multiply,5744.0
Divide,2577.0
Modulo,4934.0
Add,3020.0
